sentimento,score,texto_original,texto_processado
Negativo,0.8076185584068298,"O excesso de segurança chega a da nojo. Pra praticamente tudo que vou fazer, pede reconhecimento facial ou código no e-mail e vários outros tipos de verificação. Para logar no developers no pc, me pede vários meios de verificação, e a cada 10 minutos que entro e saio me pede outra vez. Não entendo para quê tanta segurança, minha caixa de e-mail já está cheia de e-mails com alerta de segurança sendo que eu acabei de confirmar que fui eu, como é possível uma coisa dessas?",o excesso de seguranca chega a da nojo pra praticamente tudo que vou fazer pede reconhecimento facial ou codigo no e mail e varios outros tipos de verificacao para logar no developers no pc me pede varios meios de verificacao e a cada minutos que entro e saio me pede outra vez nao entendo para que tanta seguranca minha caixa de e mail ja esta cheia de e mails com alerta de seguranca sendo que eu acabei de confirmar que fui eu como e possivel uma coisa dessas
Neutro,0.5117377638816833,"Como eu tenho problema visual, seria perfeito uma versão black do aplicativo (opcional ao cliente). Sou cliente novo e minha experiência está sendo perfeita, é só um conselho pos não consegui por ele preto na minha configuração. Obrigado M.P",como eu tenho problema visual seria perfeito uma versao black do aplicativo opcional ao cliente sou cliente novo e minha experiencia esta sendo perfeita e so um conselho pos nao consegui por ele preto na minha configuracao obrigado m p
Positivo,0.5327466130256653,"Estou começando a utilizar a conta do Mercado Pago. Adquiri o cartão físico, fiz um pequeno empréstimo... Até agora está tudo bem. Estou gostando, pois o Mercado Livre vem crescendo muito, é extremamente confiável, eficaz e idôneo. Já sou cliente há anos e começarei a investir através do Mercado Pago. Totalmente aprovado e recomendado.",estou comecando a utilizar a conta do mercado pago adquiri o cartao fisico fiz um pequeno emprestimo ate agora esta tudo bem estou gostando pois o mercado livre vem crescendo muito e extremamente confiavel eficaz e idoneo ja sou cliente ha anos e comecarei a investir atraves do mercado pago totalmente aprovado e recomendado
Neutro,0.523313045501709,"Péssimo. Para ver os dados do cartão virtual precisa depositar dinheiro primeiro. Por que isso???? Ainda tem que pedir um cartão de crédito, mesmo que você já tenha o cartão físico. Tô com o cartão já faz 2 dias e não sei quanto tenho de limite. Não faz o menor sentido isso. Nenhum pouco prático o app. Muita burocracia. Nubank está anos luz na frente.",pessimo para ver os dados do cartao virtual precisa depositar dinheiro primeiro por que isso ainda tem que pedir um cartao de credito mesmo que voce ja tenha o cartao fisico to com o cartao ja faz dias e nao sei quanto tenho de limite nao faz o menor sentido isso nenhum pouco pratico o app muita burocracia nubank esta anos luz na frente
Negativo,0.7445262670516968,"No começo era muito bom ,mas passei por momentos financeiros difíceis a atrasei minhas parcela do empréstimo que eu comprava parcelado no mercado livre amo comprar no mercado livre ! A minha situação melhorou paguei todas minhas dividas ,ainda movimento a conta mas meu limite crédito nunca mais tive,pois o mercado pago não dá oportunidades a seus clientes que necessitam de uma segunda chance pra colaborar e crescer juntos ,irei desinstalar meu app muito chateado e triste!",no comeco era muito bom mas passei por momentos financeiros dificeis a atrasei minhas parcela do emprestimo que eu comprava parcelado no mercado livre amo comprar no mercado livre a minha situacao melhorou paguei todas minhas dividas ainda movimento a conta mas meu limite credito nunca mais tive pois o mercado pago nao da oportunidades a seus clientes que necessitam de uma segunda chance pra colaborar e crescer juntos irei desinstalar meu app muito chateado e triste
Neutro,0.40671858191490173,"Horrível, liberaram 100 reais para crédito. ( O que não dá pra nada), prometeram aumentar caso usasse no primeiro mês.... Usei 2x no primeiro mês e paguei. Mas o limite ridículo continua lá. A nubank é muito superior... Deixa que compro minhas peças com saldo de 800... Bem mais em conta.",horrivel liberaram reais para credito o que nao da pra nada prometeram aumentar caso usasse no primeiro mes usei x no primeiro mes e paguei mas o limite ridiculo continua la a nubank e muito superior deixa que compro minhas pecas com saldo de bem mais em conta
Negativo,0.8342186808586121,"Pensando em cancelar a conta, está travando muito para carregar, e já notei que o problema não é internet. Demora pra fazer qualquer atividade no app, fatura demora pra atualizar, atendimento demorado para dúvidas. Estão muito atrasados no tempo em comparação ao mercado. A exigência seria algo mais rápido e fluido. um ano se passou do comentário acima.",pensando em cancelar a conta esta travando muito para carregar e ja notei que o problema nao e internet demora pra fazer qualquer atividade no app fatura demora pra atualizar atendimento demorado para duvidas estao muito atrasados no tempo em comparacao ao mercado a exigencia seria algo mais rapido e fluido um ano se passou do comentario acima
Neutro,0.5231022834777832,"Tive que vir aqui avaliar o app graças a concorrência, já usei várias carteiras digitais e bancos, o mercado pago simplesmente é o mais organizado e prático, é o único que oferece um histórico detalhado de saldo anterior e posterior junto de um gráfico que facilita a gestão das entradas e saídas. Simplesmente o N° 1.",tive que vir aqui avaliar o app gracas a concorrencia ja usei varias carteiras digitais e bancos o mercado pago simplesmente e o mais organizado e pratico e o unico que oferece um historico detalhado de saldo anterior e posterior junto de um grafico que facilita a gestao das entradas e saidas simplesmente o ndeg
Neutro,0.5773836374282837,"O banco é bom! Mas o App fica mandando notificações o dia inteiro, já silenciei várias vezes e sempre tem notificações de alguma promoção, oferta etc... eu não gosto disso.",o banco e bom mas o app fica mandando notificacoes o dia inteiro ja silenciei varias vezes e sempre tem notificacoes de alguma promocao oferta etc eu nao gosto disso
Negativo,0.7722935080528259,"Tá muito ultrapassado sem a opção de habilitar o modo escuro direto no app! Isso tem consequências ruins para o usuário e ainda reduz o tempo de navegação pelo app, e vocês perdem por isso, podem ter certeza! EVOLUAM! Existem várias vantagens do modo Dark: Economia de bateria, Redução da exposição à luz azul (que causa cansaço/tensão visual e interfere no sono). Facilitação da leitura. Navegação harmônica. Redução do risco de miopia. MENOS BRILHO de TELA, MAIS BRILHO no SUCE$$O! 👁👁",ta muito ultrapassado sem a opcao de habilitar o modo escuro direto no app isso tem consequencias ruins para o usuario e ainda reduz o tempo de navegacao pelo app e voces perdem por isso podem ter certeza evoluam existem varias vantagens do modo dark economia de bateria reducao da exposicao a luz azul que causa cansaco tensao visual e interfere no sono facilitacao da leitura navegacao harmonica reducao do risco de miopia menos brilho de tela mais brilho no suce o
Negativo,0.751022458076477,"Faz uma semana que instalei e até agora não consegui entrar. O APP fica travado não consigo na hora de colocar as informações. Simplesmente não abre, só faz o reconhecimento fácil. Já mandei msg pelo WhatsApp mas não tive resposta tbm. Arrependimento de ter pedido o cartão. Pois não tenho suporte.",faz uma semana que instalei e ate agora nao consegui entrar o app fica travado nao consigo na hora de colocar as informacoes simplesmente nao abre so faz o reconhecimento facil ja mandei msg pelo whatsapp mas nao tive resposta tbm arrependimento de ter pedido o cartao pois nao tenho suporte
Neutro,0.608995795249939,"Meu banco principal onde recebo salário, tenho cartão de crédito e faço investimentos. É completo e na minha opinião o melhor de todos. Bem diferente do Inter por exemplo que bloqueou meu dinheiro por ""segurança"". Só tenho elogios ao mercado pago!",meu banco principal onde recebo salario tenho cartao de credito e faco investimentos e completo e na minha opiniao o melhor de todos bem diferente do inter por exemplo que bloqueou meu dinheiro por seguranca so tenho elogios ao mercado pago
Negativo,0.5027327537536621,Só instalei o aplicativo só para dar nota baixa já que não sou cliente de vocês e não tenho interesse de nunca ter um banco que nem vocês são desagradável fica toda hora mandando SMS já falei todas as mensagens que não tenho interesse e vocês continua SMS tenho dó dos clientes desse banco fazer a vida deles um inferno não recomendo um banco desse para ninguém nunca são extremamente desagradáveis,so instalei o aplicativo so para dar nota baixa ja que nao sou cliente de voces e nao tenho interesse de nunca ter um banco que nem voces sao desagradavel fica toda hora mandando sms ja falei todas as mensagens que nao tenho interesse e voces continua sms tenho do dos clientes desse banco fazer a vida deles um inferno nao recomendo um banco desse para ninguem nunca sao extremamente desagradaveis
Neutro,0.4429691731929779,"E app é muito bom com uma interface minimalista, simples e bonita, não é difícil de usar. Uma coisa que me incomodou foi a assinatura automática do nubank rewind, não lembro de ter feito a inscrição desse programa, tive que cancelar.",e app e muito bom com uma interface minimalista simples e bonita nao e dificil de usar uma coisa que me incomodou foi a assinatura automatica do nubank rewind nao lembro de ter feito a inscricao desse programa tive que cancelar
Negativo,0.6410807371139526,Chegou uma proposta desse cartão então vim olhar as avaliações e vi que tem muita insatisfação por isso acho melhor aguardar melhorar o banco pois eu não iria suportar essas coisas que aconteceram com as vítimas do banco. Eu já sou uma pessoa estressada demais e não quero mais estresse na minha vida por isso procuro um banco que não tire a minha paz um que facilite o manuseio o retorno enfim e esse aqui está fora. Obrigada a todos que vem aqui mostrar a realidade do banco!,chegou uma proposta desse cartao entao vim olhar as avaliacoes e vi que tem muita insatisfacao por isso acho melhor aguardar melhorar o banco pois eu nao iria suportar essas coisas que aconteceram com as vitimas do banco eu ja sou uma pessoa estressada demais e nao quero mais estresse na minha vida por isso procuro um banco que nao tire a minha paz um que facilite o manuseio o retorno enfim e esse aqui esta fora obrigada a todos que vem aqui mostrar a realidade do banco
Negativo,0.5741435885429382,"A atual versão do app não está habilitando a função de acesso através da digital, no S23 ultra | Minha Replica : Qual a Logica de tirar a o aplicativo de uma area segura como a Pasta Segura que pode ser omitida em diversos aparelhos , só para poder habilitar a digital sendo que esssa função era nativa do app , ate a versão anterior citada , ao inves dos desenvolvedores aumentarem a segurança , simplesmente querem que os clientes fiquem vulneraveis com o app bem destacado no aparelho de celular!",a atual versao do app nao esta habilitando a funcao de acesso atraves da digital no s ultra minha replica qual a logica de tirar a o aplicativo de uma area segura como a pasta segura que pode ser omitida em diversos aparelhos so para poder habilitar a digital sendo que esssa funcao era nativa do app ate a versao anterior citada ao inves dos desenvolvedores aumentarem a seguranca simplesmente querem que os clientes fiquem vulneraveis com o app bem destacado no aparelho de celular
